Nr,Navn,Inndeling,Rnr,Region,Fnr,Fylke,År,Folkemengde,Antall personer 6-15,SKS tildelinger,Forfattere,Musikere og komponister,Film- og scenekunstnere,Visuelle kunstnere,Kulturformidling,Kunstnerisk Produksjon,Media,Total Besøk,Betalende Besøk,Utstillinger og arrangementer,Billettselskap Arrangementer,Billettselskap Omsetning,Filmfremvisninger,Kinobesøk,Mangfold filmframvisniger,Mangfold kinobesøk,Besøk,Voksne aktive lånere,Utlån,Arrangement deltakere,Teater Forestillinger,Teater Publikum,Dans Forestillinger,Elever,Timer,Mangfold Timer,Publikum,Mangfold Publikum,Frifond,Riksantikvar og Kulturminnefond,Norsk Kulturråd,Historielag,Husflidlag,Kor,Korps,MVA Refusjon,Voksenopplæring,Kunstlag
10043,Bjørnefjorden,Region,10043,Bjørnefjorden,,,2016,26061,3631,18.16008595,0.076743026,1.266259929,0.153486052,0.537201182,4.067380377,1.688346572,2.609262883,0.3375542,0.217566479,,2.379033805,97.57595641,2.225547753,0.305283757,84,81,3.609608227,92.09163117,3.411227505,0.090556771,0.268600591,0.115920341,0.076743026,0.156155329,1.767557147,70,3.454144864,83,2.647596025,7.674302598,1.15114539,7.021986877,6.062699052,24.44265377,11.43471087,11.69333487,17.80438203,
10043,Bjørnefjorden,Region,10043,Bjørnefjorden,,,2017,26535,3669,17.89636329,0.22611645,1.394384775,0.1507443,0.67834935,3.1656303,1.58281515,2.48728095,0.349576032,0.349576032,20.6519691,4.409270774,197.809723,2.449594875,0.267231958,84,81,1.684906727,94.10212926,2.735368381,0.033540607,,,0.037686075,0.158353775,1.758789861,70,4.678113928,45,3.975880912,13.00169587,11.26813642,7.273412474,7.198040324,21.5564349,12.28566045,13.74169964,16.61955907,0.67834935
10043,Bjørnefjorden,Region,10043,Bjørnefjorden,,,2018,26956,3781,22.52782312,0.222584953,1.298412227,0.148389969,0.593559875,3.561359252,2.52262947,2.225849533,0.374128209,0.320596528,21.99881288,3.116189346,229.8234901,2.819409408,0.31050601,83,81,2.348122867,97.603502,2.741244992,0.013874462,0.556462383,0.15473364,0.074194984,0.150753769,1.795292251,63,2.668870669,78,4.451699065,59.17050007,2.225849533,7.271108473,6.158183707,22.3697878,12.57604986,13.46097344,24.22466241,0.66775486
10044,Hardanger,Region,10044,Hardanger,,,2014,22097,2556,10.56184097,,1.312395348,0.135765036,0.814590216,9.232022446,2.081730552,2.443770648,2.752002534,1.393266054,,3.665655971,193.2600353,30.68289813,1.032628864,63,68,4.907227225,163.4158483,4.373896909,,0.181020048,0.020636285,0.045255012,0.336071987,5.343896714,9,5.515649452,19,0.22627506,398.5754627,38.01421007,66.07231751,4.616011223,22.40123094,18.28302485,17.65398018,6.380956691,
10044,Hardanger,Region,10044,Hardanger,,,2015,22059,2568,21.37200236,0.045332971,1.586653973,0.045332971,0.906659413,8.522598486,1.269323179,1.994650709,2.6874745,1.600571195,,2.991976064,50.7463167,31.6877465,1.12956163,61,57,4.628450972,162.1560361,4.722063557,0.227435514,0.407996736,0.031914411,,0.355140187,6.163161994,6,4.971573209,41,1.223990208,368.873793,76.61272043,65.32481073,4.578630038,23.48247881,18.26918718,21.82519607,6.75461263,
10044,Hardanger,Region,10044,Hardanger,,,2016,21951,2541,13.05794725,0.045556011,1.6400164,0.045556011,0.774452189,8.655642112,1.457792356,2.277800556,3.161086055,1.979408683,,8.017857956,240.4172931,33.07366407,1.210195435,60,64,5.69860143,165.0038723,4.467404674,0.191335247,,,,0.338055884,6.17158599,5,5.945690673,20,1.958908478,326.3925561,81.5452599,65.64621202,5.238941278,23.46134572,16.30905198,27.29511184,10.20454649,3.507812856
10044,Hardanger,Region,10044,Hardanger,,,2017,21985,2588,23.41960428,0.090971117,1.819422333,0.136456675,0.773254492,9.2790539,1.455537867,2.001364567,2.883693427,1.667637025,9.8248806,6.504434842,166.6143734,32.11280418,1.058585399,65,69,3.484193768,144.7350466,4.073368206,0.017057084,0.045485558,0.003593359,,0.295208655,5.308732612,9,5.942426584,3,2.310666363,430.7789857,146.9183534,64.04366614,5.412781442,23.28860587,15.91994542,21.00695929,9.915851717,4.002729134
10044,Hardanger,Region,10044,Hardanger,,,2018,21797,2550,22.42326926,0.091755746,1.605725559,0.091755746,0.688168097,9.90962059,2.293893655,2.202137909,3.785566821,1.908840666,10.96481167,6.010001376,177.0271138,30.09588475,1.012478781,64,69,4.747121163,141.0285819,3.870165619,0.026563289,0.183511492,0.006422902,,0.316862745,5.1,17,4.749019608,29,1.582786622,445.2499427,162.1782814,64.6419232,5.000688168,24.36115062,17.93824838,29.14988301,20.59916502,4.404275818
10045,Voss (Region),Region,10045,Voss,,,2014,15079,1843,17.13542012,0.331586975,1.326347901,0.066317395,0.862126136,8.488626567,14.32455733,4.774852444,0.543670005,0.269381259,,4.045361098,169.7331388,100.2719013,1.984349095,16,24,4.048345381,167.4514225,5.349227402,,0.066317395,0.018502553,,0.188822572,2.654910472,23,4.478024959,70,1.923204457,23.50951655,75.93341734,18.30360103,10.14656144,20.49207507,7.759135221,30.49724783,14.7887791,
10045,Voss (Region),Region,10045,Voss,,,2015,15268,1836,16.63249935,0.327482316,1.244432801,0.065496463,0.851454021,7.859575583,13.36127849,5.239717055,0.7296306,0.432342154,,2.292376212,203.9990176,88.94419701,2.291524758,13,13,3.929787791,158.5669374,4.909680377,0.108069164,0.261985853,0.026067592,0.327482316,0.213507625,2.669934641,35,4.38453159,73,1.899397433,45.32355253,156.536547,18.66649201,10.6759235,18.92847786,8.645533141,28.40011789,19.84542835,
10045,Voss (Region),Region,10045,Voss,,,2016,15345,1855,33.18631476,0.325839036,1.433691756,0.065167807,0.782013685,8.732486152,13.55490388,4.561746497,0.663147605,0.420984034,,4.235907462,285.4956012,124.4705116,2.579472141,7,24,4.330400782,157.2499185,4.992310199,0.265232975,,,,0.188140162,2.764959569,23,4.243126685,76,2.541544477,38.12316716,177.2564353,18.57282502,10.36168133,13.62007168,6.842619746,28.68504399,18.18181818,7.950472467
10045,Voss (Region),Region,10045,Voss,,,2017,15447,1872,15.3712695,0.517899916,1.877387195,0.129474979,0.971062342,8.545348611,12.55907296,3.625299411,0.50462873,0.302065126,1.618437237,5.632161585,261.7923221,143.9114391,2.596750178,2,18,4.324982197,148.7020133,4.889493105,0.073800738,,,,0.19017094,2.686431624,22,3.816239316,79,2.298180877,57.61636564,154.3989124,24.98867094,10.61694827,15.34278501,7.639023759,37.16054897,23.3702337,7.574286269
10045,Voss (Region),Region,10045,Voss,,,2018,15508,1879,16.20582925,0.451379933,1.998968274,0.128965695,0.967242713,8.124838793,14.44415785,3.611039464,0.425522311,0.260123807,0.644828476,4.965179262,222.5372711,128.5143152,2.46150374,4,17,4.036626257,137.8643281,4.597949445,0.060291462,0.193448543,0.007093113,,0.200638638,2.80255455,25,3.6577967,80,1.386381223,49.20041269,177.9726593,17.60381738,9.80139283,21.92416817,7.93139025,36.79546041,24.63244777,7.544493165
10046,Nordhordland,Region,10046,Nordhordland,,,2014,32739,4436,21.3859617,0.091633831,0.946882923,0.091633831,0.274901494,3.482085586,3.237728703,2.321390391,0.477106815,0.119704328,,1.038516754,25.96056691,8.705213965,0.238003604,76,80,2.628699716,106.9672256,4.183817465,,0.152723052,0.011881853,,0.206943192,2.790577096,48,3.397655546,84,0.855249091,9.181709887,7.941598705,23.82479611,5.467485262,19.51800605,28.89520144,14.95390818,12.85928098,
10046,Nordhordland,Region,10046,Nordhordland,,,2015,33275,4533,27.40300526,0.090157776,0.991735537,0.090157776,0.270473328,3.486100676,2.584522915,1.502629602,0.427498122,0.099444027,,1.202103681,33.50485349,7.843726521,0.233448535,80,83,3.282073629,99.9849737,3.943441022,0.090007513,0.15026296,0.015627348,,0.202735495,2.58614604,42,3.268916832,84,0.901577761,16.90458302,7.513148009,23.68144252,5.679939895,22.08865515,27.28775357,22.47702479,12.65214125,
10046,Nordhordland,Region,10046,Nordhordland,,,2016,33631,4629,27.93595195,0.089203414,1.070440962,0.089203414,0.237875769,3.330260771,2.140881924,1.248847789,0.496863013,0.161844727,,1.575926972,43.86806815,7.968838274,0.247866552,79,83,2.787428266,102.0784395,3.796348607,0.103505694,,,,0.196154677,2.575934327,46,4.068697343,79,1.697838304,3.627605483,9.366358419,21.49802266,4.757515388,20.36811275,24.20385953,22.00074336,13.6183878,
10046,Nordhordland,Region,10046,Nordhordland,,,2017,34061,4647,35.11441238,0.176154546,1.233081824,0.088077273,0.352309093,3.405654561,1.937700009,1.350518188,0.511464725,0.085787264,1.233081824,2.26065001,54.43099146,7.427850034,0.208038519,81,83,2.881888377,98.44103227,3.752825813,0.005725023,0.029359091,0.004756173,,0.196470841,2.550032279,41,3.924897784,76,2.880126831,26.07087285,2.935909104,11.03901823,4.521300021,21.54957283,24.9258683,23.14406506,10.95094096,
10046,Nordhordland,Region,10046,Nordhordland,,,2018,34190,4662,35.42845861,0.175489909,1.403919275,0.116993273,0.3217315,3.158818368,2.866335186,1.111436092,0.547879497,0.117431998,1.169932729,1.228429365,46.27347178,6.931851419,0.205381691,81,82,3.10590816,95.55425563,3.81199181,0.004299503,0.175489909,0.014009944,,0.188760189,2.595667096,44,4.124624625,64,1.945013162,19.33313834,2.924831822,12.48903188,4.153261187,20.76630594,25.3582919,34.07569465,22.60894999,
10047,Osterfjorden,Region,10047,Osterfjorden,,,2014,12298,1598,18.97747601,0.081314035,1.301024557,0.243942104,0.487884209,3.740445601,3.903073671,0.975768418,0.293299724,0.08302163,,1.138396487,12.15522849,2.439421044,0.075622052,83,83,2.380468369,94.89347861,2.630346398,,0.243942104,0.012115791,,0.233416771,2.831038798,56,4.89612015,72,2.602049114,46.2676858,4.06570174,11.38396487,8.13140348,18.94617011,20.3285087,4.181330298,23.8250122,
10047,Osterfjorden,Region,10047,Osterfjorden,,,2015,12316,1586,18.99520948,0.081195193,1.380318285,0.324780773,0.487171159,4.222150049,3.24780773,0.811951932,0.15776226,0.082737902,,1.461513478,20.91945437,3.24780773,0.096947061,83,84,3.419941539,93.53686262,3.960376746,0.307080221,0.081195193,0.007713543,,0.227616646,2.647540984,60,4.919293821,77,2.009581033,46.11886976,0,11.52971744,7.957128938,17.37577135,20.70477428,10.75584605,28.41831764,
10047,Osterfjorden,Region,10047,Osterfjorden,,,2016,12463,1638,18.98700152,0.080237503,1.283800048,0.240712509,0.481425018,4.01187515,3.20950012,0.641900024,0.254031935,0.107197304,,1.60475006,50.80197384,3.369975126,0.111048704,83,84,4.072053278,93.87787852,4.13367568,0.331380887,,,,0.21978022,2.468864469,55,4.600732601,73,2.647837599,60.82002728,0,11.39372543,8.906362834,18.6151007,20.70127578,13.6780069,23.18863837,
10047,Osterfjorden,Region,10047,Osterfjorden,,,2017,12532,1590,18.94669646,0.159591446,1.675710182,0.239387169,0.478774338,4.149377593,2.234280243,0.797957229,0.173156719,0.064714331,2.15448452,1.994893074,64.23563677,3.191828918,0.070060645,83,84,4.783115225,95.67507182,3.814474944,0.021784232,,,,0.201886792,2.318867925,63,5.37672956,52,2.473667411,75.00797957,1.595914459,8.777529524,9.974465369,18.11362911,19.23076923,14.93528567,22.58218959,
10047,Osterfjorden,Region,10047,Osterfjorden,,,2018,12632,1566,18.79670678,0.158328056,1.979100697,0.158328056,0.554148195,3.958201393,3.641545282,0.949968334,0.212713743,0.048685877,2.137428752,1.820772641,56.39526599,2.849905003,0.061827106,84,84,3.336447118,118.6668778,3.152153262,0,0.158328056,0.009183027,,0.211366539,2.487867178,57,5.249680715,65,1.662444585,103.7048765,1.504116529,8.708043065,11.00379987,19.15769474,18.60354655,25.84760925,24.46168461,
10048,Sunnhordland,Region,10048,Sunnhordland,,,2014,63604,8806,24.42519338,0.204389661,0.927614615,0.062889126,0.440223885,3.867681278,1.792340104,3.521791082,1.149440287,0.965788315,,4.213571473,1150.68884,48.23596,1.513096661,48,45,2.457486951,118.970505,3.934909754,,0.330167914,0.055782655,0.047166845,0.260277084,2.666023166,31,4.536793096,61,2.594176467,19.36985095,13.04949374,25.73737501,5.817244198,16.87000818,17.29450978,23.43467392,11.2885982,
10048,Sunnhordland,Region,10048,Sunnhordland,,,2015,64179,8776,10.56248929,0.202558469,1.012792346,0.093488524,0.420698359,3.988843703,1.589304913,3.303261191,1.762570311,1.431807912,,3.085121301,309.1993799,47.88170585,1.6902881,49,39,2.490331728,142.9439536,3.979541595,0.142990698,0.467442621,0.050405896,0.093488524,0.253646308,2.86189608,16,4.308113036,66,2.119073217,17.59142399,9.270945325,15.39444367,5.718381402,17.3732841,18.12119229,30.09224201,12.97932345,
10048,Sunnhordland,Region,10048,Sunnhordland,,,2016,64578,8828,10.88418657,0.170336647,1.022019883,0.092910898,0.418099043,4.119049831,1.300752578,3.220911146,2.405571557,2.129347456,,3.886772585,798.7654619,55.23552913,1.76160612,45,46,2.808510638,148.6884078,3.923828548,0.139211496,0.170336647,0.046625786,0.030970299,0.234028092,2.669800634,29,4.225872225,74,2.084301155,15.80259531,7.742574871,15.29932794,5.729505404,15.45417944,16.39877358,27.50176531,11.7067732,2.276317012
10048,Sunnhordland,Region,10048,Sunnhordland,,,2017,64851,8770,14.71298823,0.416338992,1.079397388,0.138779664,0.555118657,4.225069775,1.727035821,2.92979291,1.358467873,1.038318607,2.174214738,3.376971828,204.7318777,54.5866679,1.533530709,44,52,2.819786896,96.14346733,3.531294814,0.005504927,0.16961959,0.044409493,0.015419963,0.223831243,2.597491448,30,4.891106043,50,2.097114925,20.92488936,9.714576491,15.23492313,5.998365484,17.22409832,15.71294197,30.2967726,11.05611324,1.233597015
10048,Sunnhordland,Region,10048,Sunnhordland,,,2018,64906,8827,17.22014914,0.462206884,1.093889625,0.092441377,0.508427572,4.129048162,2.156965458,2.958124056,1.647058824,1.118540659,1.50987582,2.834868887,284.7414107,53.23082612,1.470156842,49,51,2.801374295,137.3832928,3.283440668,0.0026808,0.27732413,0.055064247,0.107848273,0.224311771,2.699558174,31,4.202673615,52,2.50516131,24.00394417,11.86331002,13.1112686,6.332234308,16.39293748,15.88450991,32.17118602,19.11995809,1.941268912
10049,Hordaland Vest,Region,10049,Hordaland Vest,,,2014,62537,9156,17.16647745,0.015990534,1.311223756,0.079952668,0.543678143,3.741784863,2.334617906,1.631034428,0.411276524,0.247981195,,0.79952668,50.82469578,,,84,84,4.040424069,106.4170011,3.35510178,,,,,0.111948449,1.26692879,78,3.547072958,83,2.085165582,0,1.439148024,6.971872651,2.814333914,12.52058781,15.54279866,9.720277596,6.779986248,
10049,Hordaland Vest,Region,10049,Hordaland Vest,,,2015,63770,9299,21.63595735,0.015681355,1.301552454,0.015681355,0.470440646,5.080758978,1.787674455,1.568135487,0.530045476,0.286482672,,1.097694841,72.77498824,58.28759605,1.384099106,47,60,3.81133762,103.1676337,3.016449741,0.143327584,0.407715227,0.03680414,,0.099473062,1.474997312,77,3.630067749,82,2.6990748,2.069938843,0.470440646,6.397992787,2.96377607,14.08185667,15.33636506,13.1021013,5.002352203,
10049,Hordaland Vest,Region,10049,Hordaland Vest,,,2016,65077,9543,27.38898536,0.015366412,1.167847319,0.061465648,0.507091599,5.408977058,1.53664121,1.198580144,0.615732133,0.260076525,,0.983450374,48.62636569,95.85567866,2.354395562,31,37,3.54807382,99.71264809,2.884813375,0.17367119,,,,0.094519543,1.052604003,80,3.721890391,80,2.873519062,4.947984695,0,6.269496135,3.057916007,13.24584723,15.08981668,14.88111007,4.947984695,
10049,Hordaland Vest,Region,10049,Hordaland Vest,,,2017,65996,9611,19.18346566,0.060609734,1.34856658,0.090914601,0.424268137,5.030607916,1.727377417,1.060670344,0.668585975,0.237393175,0.757621674,1.121280078,41.84265713,97.59682405,2.178738105,23,33,3.668070792,102.8547185,2.697042245,0.013273532,,,,0.091769847,1.05826657,79,3.906877536,72,3.674465119,2.803200194,0,5.227589551,3.212315898,13.4856658,15.21304321,17.61112795,6.242802594,
10049,Hordaland Vest,Region,10049,Hordaland Vest,,,2018,66758,9670,19.45522634,0.059917912,1.333173552,0.059917912,0.4793433,5.542406903,2.30683963,0.689055993,0.720617754,0.293432997,0.898768687,0.808891818,35.63210402,105.9498487,2.120794512,15,24,3.625258396,93.14239492,2.716528356,0.032011145,0.029958956,0.002471614,,0.090589452,1.182523268,79,3.509927611,76,2.295754816,3.89466431,0,4.344048653,2.935977711,14.94951916,15.68351359,18.65749423,13.12202283,
10050,HAFS,Region,10050,HAFS,,,2014,10385,1220,69.3456909,0.19258546,1.444390948,0.28887819,0.674049109,4.622051035,3.466538276,0.577756379,0.090900337,0.041405874,,3.851709196,563.8350506,35.53201733,0.855079442,57,61,2.167645643,113.0476649,3.423302841,,0.674049109,0.074145402,0.19258546,0.314754098,3.32295082,28,4.955737705,67,6.05748676,48.09821858,245.5464612,36.10977371,2.214732788,26.57679345,21.5695715,30.54809822,24.36206066,
10050,HAFS,Region,10050,HAFS,,,2015,10371,1205,96.01581333,0.096422717,1.639186192,0.385690869,0.578536303,6.1710539,3.278372385,0.578536303,0.231703789,0.164207887,,3.856908688,368.6111272,31.14453765,0.843409507,62,70,2.37084177,104.9079163,3.137884486,0.051682576,0.964227172,0.032494456,,0.32033195,4.283817427,25,6.997510373,6,4.242599556,34.61575547,24.1056793,36.15851895,2.41056793,22.37007039,20.05592518,9.545463311,19.86307974,
10050,HAFS,Region,10050,HAFS,,,2016,10403,1226,94.83225993,0.096126117,1.538017879,0.288378352,0.480630587,4.998558108,2.499279054,0.192252235,0.224166106,0.14111314,,2.979909641,66.90339325,30.56810535,0.90839181,63,73,2.388349515,104.2007113,3.117081611,0.092184947,3.076035759,0.170912237,0.480630587,0.261011419,3.457585644,21,5.526101142,37,6.728828223,103.3355763,122.5607998,31.52936653,4.614053638,21.05161973,20.85936749,50.88378352,22.30125925,2.883783524
10050,HAFS,Region,10050,HAFS,,,2017,10530,1231,93.51946819,0.664767331,1.519468186,0.284900285,0.854700855,5.128205128,2.659069326,0.189933523,0.307977208,0.133523267,0.759734093,2.943969611,62.60446344,29.15479582,0.676163343,68,76,2.376353276,96.7711301,3.099430199,0.027065527,1.519468186,0.10322887,0.094966762,0.239642567,3.414297319,27,6.476848091,20,2.374169041,166.951567,144.8243115,12.15574549,4.273504274,20.13295347,19.37321937,41.3297246,18.13865147,2.849002849
10050,HAFS,Region,10050,HAFS,,,2018,10428,1220,117.4893556,0.671269659,1.534330648,0.575373993,0.671269659,4.794783276,4.219409283,0.191791331,0.301208285,0.135692367,0.958956655,2.109704641,58.6018412,29.63176064,0.733505946,69,77,2.192079018,101.6494054,3.352608362,0.010644419,1.726121979,0.106731876,0.287686997,0.28852459,3.632786885,23,6.687704918,14,7.000383583,54.46873801,33.56348293,12.27464519,3.548139624,20.80935942,22.2477944,46.13147296,33.75527426,3.260452628
10051,Nordfjord,Region,10051,Nordfjord,,,2014,31577,4132,6.492067011,,1.520093739,,0.475029293,6.460398391,3.356873674,3.483548152,0.263071223,0.081800044,,3.198530576,557.0259999,48.76967413,1.374069734,52,52,3.919118346,147.8924534,3.978116984,,0.538366533,0.058618615,,0.239835431,2.957647628,33,5.045740561,61,1.393419261,66.63077556,55.80010767,17.25939766,8.202172467,21.28131235,32.49200367,19.30937074,25.49323875,
10051,Nordfjord,Region,10051,Nordfjord,,,2015,31617,4130,11.38627953,,1.518170604,,0.411171205,7.021539045,2.277255907,3.036341209,0.310845431,0.074295474,,3.732169403,454.0591454,44.43811873,1.556567669,51,48,3.895499257,149.6663188,4.246323181,0.094379606,0.632571085,0.064553879,,0.234382567,2.807748184,33,6.122760291,12,0.885599519,82.23424107,66.98927792,16.7315052,8.76110953,23.08884461,32.35601101,19.93345352,34.75978113,
10051,Nordfjord,Region,10051,Nordfjord,,,2016,31633,4129,8.523029747,,1.580627825,0.031612557,0.410963235,7.207662884,2.402554295,3.161255651,0.318053931,0.092308665,,3.730281668,1112.188569,48.58849935,1.579426548,49,47,4.248664369,123.5418708,4.113362628,0.098315051,0.821926469,0.094173806,0.09483767,0.229595544,2.738677646,36,5.58973117,30,0.600638574,20.75364335,70.69541302,17.41851864,8.630227927,23.29845415,32.46609553,19.99715487,22.88749091,4.078019789
10051,Nordfjord,Region,10051,Nordfjord,,,2017,31734,4129,,0.031511943,1.638621037,0.157559715,0.567214974,6.995651352,2.773050986,2.583979328,0.277840802,0.085901557,0.850822462,4.254112309,911.5673725,49.97794164,1.418541627,52,53,4.189638873,126.8355707,4.100932754,0.008980904,0.661750804,0.097844583,,0.229595544,2.715669654,35,5.719060305,7,0.976870234,74.69906094,69.52505199,18.84414193,8.980903763,25.49316191,31.60647886,39.84357471,22.90918258,3.403289847
10051,Nordfjord,Region,10051,Nordfjord,,,2018,31751,4124,5.511637429,0.062990142,1.480268338,0.094485213,0.598406349,7.180876193,3.212497244,2.45661554,0.293471072,0.075682656,0.818871847,3.181002173,870.1385783,46.0772889,1.455387232,53,53,6.027904633,128.6888602,4.394664735,0.014267267,0.818871847,0.112657869,0.188970426,0.244180407,2.793646945,32,5.715082444,12,0.818871847,47.55755724,70.23400838,14.92866366,6.550974772,23.55831312,29.03845548,53.48329186,45.38439734,2.992031747
10052,Sogn,Region,10052,Sogn,,,2014,32542,3988,13.47136009,0.030729519,1.321369307,0.030729519,0.430213263,7.006330281,2.888574765,2.642738615,2.088931227,1.784524614,,2.028148239,136.9127282,79.77383074,1.802593571,30,35,5.031682134,161.5758097,5.375422531,,0.522401819,0.077643891,0.030729519,0.25777332,3.120361083,35,6.20887663,11,0.891156044,109.5876099,19.82053961,14.50433286,8.911560445,15.79497265,22.52473726,16.07774568,8.942289964,
10052,Sogn,Region,10052,Sogn,,,2015,32535,3947,16.71876441,0.061472261,1.321653604,,0.461041955,8.114338405,2.028584601,2.704779468,2.335915168,2.061287844,,4.456738897,213.3962502,89.22698632,2.265314277,17,21,5.163116644,166.0673121,5.504349162,0.12740126,0.614722606,0.057814661,0.03073613,0.265011401,3.441094502,36,7.447935141,2,0.737667128,229.8908867,9.897033963,13.9849393,9.58967266,17.30444137,22.89841709,15.75165207,8.360227447,
10052,Sogn,Region,10052,Sogn,,,2016,32669,3889,16.25834889,0.061220117,1.132572163,,0.489760935,7.652514616,1.897823625,2.816125379,2.929872356,0.348373075,,4.224188068,298.7443448,89.87113165,2.252563592,22,30,6.180538125,159.9681655,5.100462212,0.140010407,0.948911812,0.09942147,0.091830175,0.276163538,3.466443816,31,6.639238879,7,0.153050292,184.3949922,15.9172304,12.97866479,9.519728183,14.32550736,22.83510362,18.52450335,12.85622456,5.111879764
10052,Sogn,Region,10052,Sogn,,,2017,32933,3885,17.42058118,0.121458719,1.214587192,0.03036468,0.576928916,7.469711232,1.57896335,2.732821182,0.741748398,0.33662284,1.882610148,3.370479458,174.7687122,88.75595907,2.048188747,22,20,5.654966143,152.0055871,4.709561838,0.008289558,1.032399113,0.108067895,,0.248906049,3.215958816,33,5.787129987,29,1.244951872,233.9143109,13.36045911,14.11957611,9.898885616,15.97182158,22.22694562,28.26854523,7.80372271,5.708559803
10052,Sogn,Region,10052,Sogn,,,2018,32925,3825,14.69132878,0.121488231,1.184510251,,0.637813212,7.28929385,2.490508732,2.733485194,3.259802582,0.353834472,2.217160213,3.249810175,231.3330904,87.83599089,2.057038724,24,32,5.566378132,141.5034169,4.636507213,0.016006074,1.791951405,0.150037965,0.121488231,0.237385621,3.224313725,30,5.84496732,21,0.364464692,400.3644647,44.34320425,13.57630979,8.443432043,17.25132878,23.20425209,24.67219438,19.86332574,5.55808656
10053,Sunnfjord,Region,10053,Sunnfjord,,,2014,33238,4597,9.729376015,,1.022925567,0.180516277,0.601720922,6.378241771,2.76791624,6.979962693,0.9793008,0.348937963,,4.452734822,175.88811,39.83392503,1.558366929,50,31,4.443949696,122.8413262,3.892652988,,1.353872074,0.199882288,0.030086046,0.201218186,2.583423972,47,6.632804003,3,2.015765088,26.67127986,201.1553042,10.07882544,6.61893014,19.52584391,15.16336723,10.53532102,34.23792045,
10053,Sunnfjord,Region,10053,Sunnfjord,,,2015,33426,4603,9.392239574,,0.98725543,0.179500987,0.628253455,5.983366242,2.453180159,5.923532579,1.334111171,0.308592114,,3.739603901,211.616197,42.99048645,2.048824269,50,26,4.374977562,122.9282594,3.51699276,0.05097828,1.376174236,0.284419314,0.059833662,0.192700413,2.587442972,43,7.584401477,3,0.837671274,36.07969844,207.9818106,10.02213846,6.731287022,18.84760366,14.83874828,11.39885119,19.41602345,
10053,Sunnfjord,Region,10053,Sunnfjord,,,2016,33625,4632,15.5016803,0.029739777,0.892193309,0.118959108,0.624535316,6.899628253,2.973977695,6.126394052,0.850111524,0.325799257,,6.364312268,242.7619033,43.0929368,1.986022305,49,32,4.568327138,114.3197026,3.529130112,0.138944238,5.799256506,0.447256506,0.237918216,0.192357513,2.730785838,42,6.558074266,6,0,40.81784387,210.9021264,9.962825279,5.888475836,17.90334572,14.69144981,16.56062454,20.78810409,5.234200743
10053,Sunnfjord,Region,10053,Sunnfjord,,,2017,33871,4690,15.3143397,0.029523781,1.092379912,0.177142688,0.738094535,6.790469723,2.598092764,5.609518467,0.872959169,0.254288329,2.745711671,7.499040477,284.9632134,43.13424463,1.752915473,54,40,5.15420271,116.7075079,3.389979629,0.01296094,3.513329987,0.261433084,,0.176332623,2.397441365,44,5.278678038,35,1.712379322,36.75710785,208.6322813,15.20474742,5.314280653,16.71046028,15.73617549,14.8201116,22.64474034,5.66856603
10053,Sunnfjord,Region,10053,Sunnfjord,,,2018,33951,4736,8.171776973,0.029454213,1.060351683,0.147271067,0.677446909,6.303201673,3.18105505,6.008659539,0.776177432,0.250802627,2.385791287,6.008659539,291.5377456,45.15330918,1.791199081,55,35,4.664074696,105.9173515,3.344378663,0.013990751,2.415245501,0.260434155,0.147271067,0.183910473,2.360853041,47,6.624155405,3,0.677446909,34.99160555,198.3741274,16.61217637,4.977762069,16.31763424,15.84636682,18.75016936,30.77965303,4.477040441
10054,Nordmøre,Region,10054,Nordmøre,,,2014,62430,7494,3.283677719,0.01601794,1.441614608,0.128143521,0.288322922,6.086817235,2.082332212,3.043408618,1.10490149,0.491750761,,2.963318917,160.9719045,62.90245074,1.412510011,42,56,3.507320199,107.9769342,3.623354157,,0.768861124,0.057616531,0.03203588,0.26527889,3.3432079,18,5.823325327,22,1.660724011,60.6679481,19.76613807,13.95162582,9.418548775,14.67243313,13.102675,11.72180042,16.06599391,
10054,Nordmøre,Region,10054,Nordmøre,,,2015,62652,7515,4.947966545,0.015961182,1.356700504,0.143650642,0.33518483,6.161016408,1.276894592,2.266487901,1.193273958,0.629572879,,3.495498947,142.2785546,64.32356509,1.669507757,42,51,3.38349933,108.5360403,3.5348273,0.061801698,0.494796655,0.031363723,,0.267731204,3.483566201,19,4.925748503,57,1.195492562,31.72285003,8.778650322,13.90218987,8.42750431,13.35950967,13.75853923,14.26474813,16.16867778,
10054,Nordmøre,Region,10054,Nordmøre,,,2016,62697,7371,7.324401487,0.015949726,1.371676476,0.175446991,0.382793435,6.156594414,1.084581399,1.690671005,1.151841396,0.502591831,,2.807151857,161.7394134,64.3092971,1.724324928,48,60,3.301800724,108.0434471,3.303379747,0.080609918,0.478491794,0.036365376,0.111648085,0.250847918,3.949803283,11,6.455162122,12,0.988883041,63.70376573,24.40308149,15.12034069,8.261958307,14.51425108,13.04687625,15.16353255,18.29433625,7.145477455
